id,emotion
0x207219,joy
0xe90b91,sadness
0x67760c,joy
0x51b456,surprise
0xa19bb9,joy
0x4eee66,anger
0x8023d7,joy
0xf25c0b,joy
0x533c62,anger
0x4cbbc7,joy
0x8e69df,fear
0x91032a,joy
0xd37cd9,anger
0xdb29d3,anger
0x7a4ef7,joy
0x554e79,disgust
0xe443fe,joy
0x24b8df,surprise
0x86e835,anger
0xbf60fe,anger
0xea7f6c,anger
0x73471d,surprise
0xf77240,anger
0x620dde,anger
0xf0e0ba,sadness
0x08ad2a,anger
0x1bb6ce,anger
0x201326,joy
0x6c8b87,joy
0xcb6fae,joy
0xec5c7c,fear
0x3c755d,joy
0x9001a8,joy
0xb98b2d,anger
0x9641f6,surprise
0xb27a9f,surprise
0xf2bfd6,joy
0x9fc5ab,anger
0x5c1d31,anger
0x6d9d0e,sadness
0xfcbb55,joy
0x70c436,joy
0x691be1,joy
0x339b5e,joy
0x08241b,disgust
0x151446,joy
0x6ae3c4,joy
0xc7a8f1,anger
0x919a54,anger
0x747a16,sadness
0xb44e5d,joy
0xafec44,joy
0x481dbc,joy
0x861147,surprise
0x9ffab2,joy
0xb991b7,joy
0x05a60d,sadness
0x289c18,joy
0x2580d5,joy
0x2bfee4,anger
0x615965,surprise
0x7b0a57,sadness
0xd15895,surprise
0x6914eb,surprise
0x9b1f24,joy
0x85d45a,joy
0x20f999,joy
0xde6066,anger
0xfb3040,joy
0xa5678a,joy
0x3bfba3,fear
0x5771f7,anger
0x2b3424,joy
0x9b0797,joy
0x525ac4,anger
0x375f16,joy
0x76aa49,joy
0xed8002,fear
0x4a4549,joy
0x7c41f5,anger
0xd748fd,anger
0xb219b1,surprise
0x9ed602,joy
0x65f548,sadness
0xf48f7b,fear
0x373f24,joy
0xc5756e,joy
0x7d88f1,anger
0x25f8e5,sadness
0x5c293c,joy
0xba8c76,sadness
0x074c93,sadness
0x584ac9,joy
0x50fe66,anger
0x864cb3,joy
0x78f4c7,anger
0x8940d9,joy
0x2bba36,anger
0x1c518a,anger
0x47f1c5,joy
0x26767c,joy
0x94448a,joy
0xf37c11,joy
0x4be238,joy
0xc8f816,surprise
0x5c56e5,anger
0x64ef19,joy
0xdef8f2,disgust
0x202530,disgust
0x693c32,joy
0xd2b3a8,anger
0x321dcc,joy
0x11b9e6,sadness
0xbb8eef,surprise
0x39b850,surprise
0x0d6567,joy
0x906970,anger
0x683301,surprise
0x681a50,surprise
0xb67b06,fear
0x93647f,joy
0x680e03,anger
0xe48b95,joy
0x3fc783,joy
0x72501b,joy
0x372a7f,anger
0x922b41,joy
0x6b8750,fear
0x8f23bf,sadness
0x3e739c,joy
0xbe168d,surprise
0x541314,joy
0xd82e47,joy
0x2a244c,joy
0xb8df3b,joy
0x7ffbd2,anger
0xae838a,surprise
0x6c010d,joy
0xca6c50,joy
0x2e04df,joy
0xb4caac,anger
0xee7e61,surprise
0x828034,surprise
0xe4e7ec,anger
0xd0d70d,anger
0x0d9022,joy
0xbb20e1,joy
0x72e00f,surprise
0xb75e87,anger
0x27d234,joy
0xe56eda,anger
0x41a83f,joy
0xea9ee7,anger
0x24d6ee,anger
0x1f01a3,anger
0x36833d,joy
0xcc4cad,sadness
0x826fa4,anger
0x1e7209,surprise
0xf09f00,joy
0x50aedb,anger
0xecf62e,anger
0x9b2739,joy
0x7ba430,joy
0xc85d3f,joy
0x2e64fe,joy
0x0c2bc6,joy
0x413b1b,fear
0x89efdc,joy
0xdfee31,sadness
0x4324d1,joy
0xbe58c3,joy
0xcd06ed,fear
0x39bdcf,surprise
0x3cff10,surprise
0xf6522a,joy
0xc74edf,anger
0xaf64be,anger
0x193707,anger
0x90534a,joy
0x2d4155,fear
0x4e373b,joy
0x881487,joy
0x35cee2,joy
0xef9dda,sadness
0x6f3722,anger
0x5bd929,sadness
0xca9ab4,surprise
0xc99da7,surprise
0x0d6b86,joy
0x2e4c40,joy
0x7b69c0,joy
0x9376c9,joy
0x985c18,joy
0x3d9c05,joy
0xb4e6b9,joy
0x79c7e6,joy
0xe01510,sadness
0xc0fb46,joy
0x89175b,joy
0x045dbf,joy
0xbc2dd5,disgust
0xd1e8fc,surprise
0x0e5e3c,sadness
0x949fbd,surprise
0xa66b3e,fear
0xfa002b,joy
0x5f9fe6,joy
0x61d5d7,joy
0x995a4c,joy
0x2fb9fb,joy
0xcfd067,joy
0xa67bb2,anger
0x9bd5c2,joy
0x6c59db,disgust
0xa9c35a,anger
0xbcfdf7,joy
0xdf2b41,anger
0x66a035,anger
0x34c6a6,joy
0x93d12b,joy
0x68ce4b,joy
0xc8592f,anger
0x4b97a2,surprise
0xdcc54f,joy
0xf9f82b,joy
0x74cd1e,surprise
0x1fb829,joy
0xd1f6de,surprise
0xae1c73,joy
0x9ec089,joy
0xce45e9,joy
0xb23fa3,anger
0x8fe08c,anger
0xcb073b,anger
0x0f66ae,sadness
0x97227e,joy
0xba69f6,joy
0x4ddb1e,joy
0xc8b3c7,surprise
0x618754,joy
0x4a62e8,joy
0x3404ae,joy
0x73be4a,joy
0x3f9407,anger
0xe3cd6f,joy
0xceb706,joy
0x1e0306,sadness
0x242a00,anger
0x63db7d,anger
0x4843de,joy
0xaf381e,anger
0x637d06,joy
0xa3893d,disgust
0xae0c93,joy
0x24ee38,surprise
0xacdc69,anger
0xb1883f,anger
0x380598,joy
0x20b25f,joy
0xdec8d1,joy
0x927567,joy
0xac512d,fear
0xfc4242,joy
0x2c06d9,joy
0x5ac9e6,joy
0xe8fc1a,anger
0x7c6ded,joy
0x383e31,joy
0xb6953a,anger
0x120f2e,joy
0xb0de43,joy
0x0e0d04,joy
0xe97578,surprise
0x19eac6,anger
0x19954f,surprise
0x2d056c,joy
0xd5664f,joy
0x609f99,surprise
0x3ff4f7,anger
0x57431d,anger
0xb67f9d,joy
0x99ec00,joy
0xc23632,joy
0xcda19b,surprise
0x1539c2,joy
0x01a7bf,sadness
0x7ac365,disgust
0xe39a94,joy
0x62dde9,anger
0xd810ed,joy
0xb57882,anger
0x0dc406,anger
0x3ff647,anger
0x5db444,joy
0x806a5d,fear
0xdea2c0,surprise
0x81dafe,joy
0xa2533b,anger
0x72379c,anger
0xde912d,anger
0x4c81cd,joy
0xdf1cbe,joy
0x888bed,joy
0xba2b64,joy
0xca7d4f,anger
0xbe4553,joy
0xc1e7a1,joy
0x9d17f2,anger
0xdf5645,joy
0xc89cdb,joy
0x5852d5,anger
0xb5a7fa,surprise
0x3de6d5,joy
0xdc2a72,joy
0x5c918c,anger
0x86ce6a,anger
0x533f17,joy
0x6f8a60,joy
0xde48e8,joy
0x951541,anger
0x74ef27,joy
0xd12206,joy
0x8e3e99,joy
0x0404aa,joy
0x8801ae,anger
0x3dd3f9,joy
0xe989da,anger
0x3b6818,sadness
0x355ac5,joy
0x62cff3,fear
0x240b01,anger
0x5e4024,joy
0xd3e4f6,joy
0x006b13,sadness
0xe761d6,anger
0x59e871,joy
0x76fa3f,sadness
0x5a6af7,joy
0x5f2c1f,joy
0xa2f4e3,fear
0xf219a5,anger
0xb1ae8e,joy
0x5bfe81,anger
0x4b83f1,joy
0xa70e51,surprise
0x01dc60,surprise
0x115d21,anger
0x075d45,anger
0x2f1c90,sadness
0xf83fc6,fear
0x3d6880,anger
0x36a546,sadness
0xfaea1a,sadness
0x1c47f8,joy
0x519b9c,joy
0xbb0f60,joy
0xbd6aad,joy
0x9d6a0a,disgust
0xfe19db,joy
0x37ee5b,joy
0x9bb989,fear
0xec6c7c,joy
0x33ae83,joy
0xa08874,joy
0x16bb2d,anger
0x997750,joy
0x9fe109,joy
0x18c713,anger
0x6c9d1a,joy
0x4406ee,joy
0xb7a309,anger
0x8138d5,joy
0xa9ac0c,surprise
0xc5263b,joy
0x8bdd63,fear
0x760cd0,joy
0x5dfc23,joy
0x15d99a,joy
0xcdae67,surprise
0x38adef,surprise
0x5fabe1,anger
0xb02aa9,joy
0xc56a13,joy
0x0613b2,joy
0x023aaa,anger
0x72cefd,anger
0xfc7b27,anger
0xf4a1c4,joy
0x322368,joy
0x78b4de,joy
0xc44c13,anger
0x1f1bff,joy
0x2588b3,fear
0x68b689,sadness
0xf24dff,joy
0x69cbd8,joy
0xa0789e,anger
0x176db1,joy
0xfdf151,joy
0x40053c,joy
0xc35d44,joy
0xd7125c,joy
0x267e16,joy
0x01fd54,anger
0x9563db,joy
0x51d61d,joy
0x2e6960,joy
0xd2feb2,joy
0x190897,joy
0x8535b1,surprise
0xbb1836,joy
0xc9058c,joy
0x750a9e,joy
0x04271b,joy
0xfe9b4a,joy
0x31c298,surprise
0x268178,anger
0x419374,joy
0x04e4f1,joy
0x7f1bf0,joy
0xef718b,anger
0x7a843b,anger
0x4433cf,joy
0xa3579d,surprise
0xd00564,joy
0xb03254,joy
0x99b944,surprise
0xf122e9,joy
0x7e9d88,surprise
0x8a2f57,joy
0x84b45e,surprise
0x51ab9e,surprise
0x31fb4d,surprise
0x760016,joy
0xea5d19,surprise
0x3875f8,anger
0x0d663f,fear
0x16c58e,joy
0x9b2918,joy
0x9efafb,surprise
0x2cd664,disgust
0x2e1ae8,joy
0x4fac63,joy
0xb8c3dd,joy
0xee3fd3,surprise
0xb833ab,joy
0x1b86a6,anger
0xe31cee,anger
0x314f3e,joy
0x8969f7,joy
0xcc17d3,anger
0x6df70f,joy
0x8cb54f,joy
0x07ae4d,joy
0x6cc4f9,anger
0x1a31f9,joy
0xd06a2f,surprise
0x0f7344,joy
0x8e1bf9,anger
0x19bb50,anger
0x86b76c,joy
0xbc7059,anger
0xe8381b,joy
0x9a91b7,surprise
0xf87329,sadness
0x61541c,sadness
0x408d06,fear
0x7b2a73,anger
0x8301de,joy
0xf76b55,joy
0xd4cea9,surprise
0x93cc45,joy
0x997d3b,surprise
0x6e55e2,joy
0xea5f82,joy
0x52d8cc,joy
0xa5c347,joy
0x6ba34c,fear
0xf75323,surprise
0x076357,anger
0x9b296f,anger
0xea5fcd,joy
0x59e781,joy
0xd48de3,joy
0xa67777,surprise
0x17fcf9,joy
0x4bfaef,joy
0x9344d7,joy
0xa78f8c,anger
0x7bd09a,anger
0x2c6a9c,joy
0x4a8c42,joy
0x46aab0,joy
0xd32b7a,anger
0xb7bbcc,anger
0x8fe642,joy
0x7fbb4c,joy
0x56acba,joy
0x3b3648,joy
0x21b1d3,joy
0x9881b5,surprise
0xb823bf,surprise
0x802d08,anger
0x9026d3,joy
0x262db7,joy
0x9f8b2f,sadness
0x75eabe,surprise
0xe8f206,joy
0x09cbd5,sadness
0xe78e36,sadness
0x81e069,joy
0xe18959,joy
0xfa4f05,joy
0xbe9a7f,joy
0x913ed5,surprise
0xa1bc87,joy
0xfac2be,joy
0x61f0e1,anger
0xa571ad,joy
0x32b580,sadness
0x0cdf25,anger
0x001334,joy
0xc77d3b,joy
0x116ef5,joy
0x6e1b0a,joy
0x542c98,fear
0x03f34f,sadness
0x44902c,joy
0x9e612c,joy
0xe60dae,joy
0xe3d511,anger
0x516e03,joy
0x441be0,surprise
0xa5c2ca,joy
0x6d7edc,joy
0x8f2441,anger
0x354201,joy
0xa19f9a,joy
0x91662f,sadness
0xd3de2c,surprise
0xe0fbda,anger
0x675380,anger
0x344f34,anger
0xe2f272,anger
0x090ee2,surprise
0x545f57,anger
0xb2d6dc,surprise
0x195e60,sadness
0x1e4973,fear
0xedbe30,joy
0xe057d1,anger
0x8b45f0,joy
0xf1cdfe,joy
0x278f9f,joy
0xd6da98,joy
0xa6bdba,joy
0x18c793,joy
0x0845a1,anger
0x9c155b,disgust
0xf17516,joy
0xd2a459,disgust
0xda0728,joy
0xba557f,joy
0xb62413,disgust
0xf67f02,sadness
0x8a253a,sadness
0x86195f,joy
0x6d20e5,joy
0xbe9067,joy
0x6fd0b9,joy
0x810132,joy
0x391d89,joy
0x8f2203,sadness
0x08c79a,joy
0x816f79,joy
0x4e9cb8,sadness
0x3d8ed4,joy
0xae5ff7,joy
0xb3a795,anger
0x73e8f1,joy
0x26b58d,joy
0x3f0ac3,surprise
0xb5dd2e,joy
0x5dea49,joy
0xba00fb,fear
0x6d0e94,joy
0xdb5732,anger
0x0ac8e9,sadness
0x73be12,anger
0xfe27fa,joy
0xd23d3a,joy
0xea0104,surprise
0x25fdc5,anger
0x6a3a60,joy
0xf835b6,joy
0x593087,surprise
0xb38bfc,surprise
0xb40e36,sadness
0xc0c39a,joy
0xa1930f,surprise
0xef008f,joy
0x3f2df6,anger
0x2b694d,surprise
0xb39174,disgust
0xa6c6d7,joy
0x259763,disgust
0x27b6e3,joy
0x363fea,joy
0x11eb1e,surprise
0xcef8b7,joy
0x9c0d3b,joy
0x7cfe7e,joy
0xbd52ab,joy
0xc747e0,disgust
0x077124,anger
0xb3c019,joy
0xcfcd1a,anger
0x07d279,anger
0xf5930f,sadness
0x382e98,joy
0x0a8842,surprise
0x7f33db,joy
0x24079c,joy
0x82f411,joy
0x1e70f4,joy
0xd54b65,joy
0xb99dcb,joy
0xcac63a,surprise
0x10ee07,joy
0x34a2aa,surprise
0x45a8c1,anger
0x5f2d92,sadness
0xbfc35e,anger
0x23b79e,joy
0x2c5c2e,joy
0xdc9af6,joy
0xac444c,joy
0xc7cbe8,anger
0x085851,joy
0x3f7555,anger
0x230085,joy
0x2b43f1,anger
0xc0a980,surprise
0x9e5287,joy
0xceeca4,joy
0x62ed62,joy
0xffa7f6,joy
0xe6bd02,fear
0x8f76d1,fear
0x9f6f43,joy
0xcfa6ef,joy
0xc50b2c,surprise
0x63797b,joy
0x037445,joy
0x20a8b9,anger
0xda52fb,anger
0xad2756,joy
0x7c21a9,anger
0x220894,anger
0xb94098,joy
0xad2c39,anger
0x548f4c,joy
0x9e8ca2,anger
0xc75afc,joy
0xd0791c,sadness
0x32a613,joy
0xec69f7,anger
0xcc3e18,joy
0xee4017,disgust
0xf1589b,anger
0xffdf7e,joy
0xb35419,anger
0x335e02,joy
0xe388fc,anger
0x08ba6e,surprise
0x16f648,joy
0x72c764,joy
0x54775e,joy
0xdf1541,fear
0x8ed955,joy
0x805c63,joy
0x6efa2f,joy
0xace3b0,joy
0x19bafa,anger
0xbd4d71,surprise
0xc95561,joy
0x604136,joy
0xc8f05b,anger
0x45ed40,anger
0x8b8f96,joy
0xe4cead,joy
0x3ed758,surprise
0xab9d0e,joy
0x59c85f,surprise
0x6dcc50,joy
0x763613,anger
0x83d827,joy
0x874415,sadness
0x2c6614,joy
0xcd3ca6,joy
0xb239d2,joy
0x7305f0,joy
0x69731a,joy
0x58c828,anger
0xb02b7c,surprise
0x346ad0,joy
0xa9b313,joy
0xfd2b42,joy
0xfcebf0,anger
0x5d15fd,surprise
0xfe5ed3,joy
0xf18db3,surprise
0x722c25,joy
0x531d84,anger
0x508ce9,anger
0x2120b5,joy
0x57526a,joy
0xbb191d,joy
0x19df87,surprise
0x26a014,joy
0x80f796,joy
0x4eb32c,surprise
0x34d59a,fear
0xfb3225,disgust
0xd0d99a,surprise
0xe0bc20,surprise
0xa26e85,sadness
0xd1edf6,joy
0x39e015,surprise
0x9d4dc1,joy
0x869bc7,anger
0x998034,surprise
0x84d974,joy
0x331777,anger
0x0ad672,joy
0xbb9f0a,surprise
0xc5accd,anger
0x6b46ef,joy
0x38749e,sadness
0x18c8be,disgust
0x57978c,joy
0xfa8876,fear
0xf5776a,joy
0xa3bf85,joy
0x2943b9,joy
0x2ed063,joy
0x1692f4,joy
0x55bd23,surprise
0xdfac4e,fear
0x42d440,joy
0x65f26a,joy
0x1a192b,joy
0x1a24f2,joy
0x2866b7,anger
0xac6117,joy
0x4396c5,sadness
0x84892a,fear
0x143267,anger
0x118b83,surprise
0x1c7212,joy
0x8a63dc,joy
0x5ab7f7,surprise
0xbff4b3,joy
0x61574e,anger
0x29432b,surprise
0x26cb5c,joy
0x3fb1fe,joy
0xbc44b6,sadness
0x3ea8f7,sadness
0x30307a,joy
0x13792f,anger
0x390ca6,joy
0x7467c4,anger
0xc4fda8,joy
0x7306e1,anger
0xc6d1be,joy
0x6816ad,joy
0xa3a715,joy
0x80f601,joy
0x4917a3,anger
0x5b94cc,anger
0x9f6c7b,joy
0xd6ab64,surprise
0x84c4ae,joy
0x64a63a,anger
0x14c28d,surprise
0xf0d9d6,joy
0x813601,anger
0xe0d208,anger
0x81a467,joy
0x2ca44e,joy
0x5f583c,joy
0xed65af,anger
0xf9dc36,joy
0x894d10,disgust
0x1490ac,anger
0x44df09,surprise
0x75283a,joy
0x085278,anger
0x4812a6,joy
0xad77e2,joy
0xfec907,surprise
0x38e711,joy
0xcb8eb9,joy
0x1ee43a,anger
0x56ccef,sadness
0x880b31,joy
0x818593,sadness
0x6a617c,joy
0x6205a1,surprise
0x4bfc85,anger
0x26d783,joy
0xe9ba72,anger
0x988848,joy
0xc8b9ad,joy
0xa9b718,anger
0x8b3e3c,joy
0x85acbe,joy
0x92c508,joy
0x96c2af,joy
0xcdc08d,joy
0xd9d324,joy
0xffabd0,joy
0x1c5b94,sadness
0xd5ea56,anger
0xd04485,joy
0x12f9e0,anger
0x3f661f,joy
0xa1cd87,anger
0xd7012b,surprise
0x355523,joy
0x0f4c93,anger
0x114bf5,anger
0xee45a5,joy
0x802b5a,joy
0x2b54d8,joy
0xc3dd06,sadness
0x898386,joy
0x2952bc,joy
0x9958da,anger
0x10132e,fear
0x12552b,joy
0xb3b276,joy
0xb74d28,surprise
0x9621e7,joy
0x160506,joy
0x407502,disgust
0xee9eea,anger
0xcd4236,joy
0xba9beb,joy
0x483831,sadness
0xc565d3,joy
0xfcea74,anger
0xd2f4e1,joy
0xd207d9,anger
0xb64ea7,joy
0xd52ff3,joy
0xd46ed7,anger
0x555b8e,anger
0x747314,joy
0x4eaa71,joy
0x035296,joy
0xe215a4,surprise
0x6b28fa,joy
0x5dd2ce,sadness
0xfc8b0f,joy
0x640e3f,joy
0xe5a111,joy
0x435cf8,joy
0x66cb5d,surprise
0xc3524a,joy
0xad781a,joy
0xd587be,joy
0xa6f268,joy
0x748337,joy
0x2784f9,joy
0x564a3e,anger
0xbf614e,surprise
0xc76756,sadness
0x695b7f,joy
0x843322,surprise
0x1adbcd,surprise
0x254630,sadness
0x0d8686,anger
0x28d5cb,joy
0x024b02,surprise
0x7f0acf,joy
0xc86213,anger
0xf87b83,joy
0x5e70c8,joy
0xa18707,joy
0x1b8fbd,anger
0x2f4f76,anger
0xd429c9,anger
0xb8c3ea,sadness
0xefc89a,joy
0xdfa804,joy
0x8eadd8,surprise
0x0b9bb5,joy
0xa3c3e4,sadness
0xcc8994,joy
0x786f97,anger
0x4976d5,joy
0x41a1c6,anger
0x98308d,joy
0x286fa8,joy
0xc29fef,sadness
0x9c37b4,surprise
0x845451,anger
0x3f83c3,joy
0x382e12,anger
0x522113,joy
0x40d603,joy
0x069019,surprise
0x9b5d0e,joy
0xbfcaf7,joy
0x4e0574,joy
0x45e0ee,joy
0x479780,joy
0xb14504,joy
0x038383,anger
0xd36fdb,joy
0xbc2959,anger
0xe9c373,joy
0xd4d6a1,joy
0xae43a7,joy
0x16d5f2,sadness
0x52567b,joy
0xa51cd4,anger
0xbcc0cb,joy
0xcc4bdb,joy
0xb71e04,sadness
0x4e978b,surprise
0x125bd8,fear
0x274448,joy
0xbad32d,sadness
0x59e3c4,joy
0xd4d9c5,joy
0x71b5f8,surprise
0xf1bad0,joy
0x5eecbc,joy
0xe26cd2,joy
0x40ee7e,surprise
0x75e84b,joy
0xfe8bca,joy
0xfb5b72,joy
0x277df0,joy
0x5a0cd7,joy
0x6a24dc,anger
0x9b9597,joy
0x658276,sadness
0xdc4424,joy
0x034e6d,joy
0xe7ced2,anger
0xe975da,joy
0x18ca3d,joy
0x454755,surprise
0x483cba,sadness
0x931bd8,disgust
0xfac49b,joy
0xe64c2a,joy
0x3fe5c1,anger
0x4083fe,joy
0x3bdfa7,joy
0x333830,joy
0x2a3164,joy
0x6ea33c,fear
0x6f0e68,surprise
0x9b150f,surprise
0xb856b7,anger
0xb0ff24,sadness
0x3f7ee0,joy
0x399336,anger
0xd72803,joy
0xfac46a,joy
0xbd4df0,fear
0x264232,joy
0x24de48,joy
0xd19d3f,joy
0xf289a0,joy
0xe5191e,surprise
0xa993b9,joy
0x764ece,anger
0xa14cf1,anger
0xa42a6c,surprise
0xf6bb96,sadness
0x6ad0fe,joy
0x653095,surprise
0xec0d4a,joy
0xa892e1,joy
0xf4fccb,joy
0xac01b2,joy
0x6d72b9,joy
0x587651,anger
0x31d35b,surprise
0x356b7f,anger
0x4dbf03,joy
0xbadbcf,joy
0x2fd1bc,joy
0xa0d89c,fear
0xb84cf1,joy
0x5990bf,fear
0x1375fb,joy
0xa0e2a2,anger
0x4e6b67,anger
0x414c74,sadness
0x5047d9,joy
0x342abe,sadness
0xee91b9,disgust
0x4a156a,anger
0xb4adb2,joy
0xb1da0a,fear
0xf96ad7,surprise
0x19c1ef,sadness
0x9cbacf,anger
0xea8c3b,joy
0x1d1f05,joy
0xb6aefb,joy
0x248826,joy
0x05d26f,joy
0x813176,fear
0x030bfa,joy
0x5fc275,disgust
0xbb0980,sadness
0x2cdf8c,joy
0xab9035,anger
0x8b41b5,anger
0x1cf58f,anger
0x5de892,surprise
0x109a74,joy
0xd8478d,joy
0x022954,joy
0x6ec72e,surprise
0x68dabe,anger
0xc45218,surprise
0x9e41b6,sadness
0xaad916,anger
0xa9d70c,anger
0x91865f,anger
0x4650cd,anger
0x3e8792,sadness
0x159de3,fear
0x1a7ca8,anger
0x01fcbf,joy
0x5e1bd8,joy
0xf821f1,joy
0x5389bb,joy
0xc5b98f,joy
0xab70b6,joy
0x14fb77,fear
0x6c7871,joy
0x2a7866,joy
0xbab35f,joy
0x3235fd,joy
0x3d35eb,anger
0x104983,fear
0xc2fc5a,joy
0x182dd6,anger
0x9bb04c,joy
0x9375b6,disgust
0x52fca2,surprise
0xd753e1,anger
0xdba59a,joy
0xc9623e,surprise
0xca5294,disgust
0xe20cec,anger
0x51b461,joy
0xb4ccbe,joy
0x6630b0,anger
0xea2fcb,joy
0x604404,anger
0x142380,joy
0xc1844e,surprise
0x74f3e4,joy
0x815502,joy
0xc51402,joy
0x6430b0,joy
0x5dc2bc,joy
0x19afe0,joy
0xd3c45a,anger
0x893284,anger
0x99cad1,joy
0x4f9c5a,joy
0x3a27da,joy
0x288f17,joy
0x4023e0,anger
0xa3881a,anger
0xc021d2,joy
0xf07e91,joy
0x3021a3,surprise
0x9594df,joy
0xa8010b,disgust
0x6e9254,joy
0x206234,joy
0xcf3023,joy
0x437530,disgust
0x6b6c82,surprise
0x022701,sadness
0xbda96c,joy
0x4592a7,surprise
0xbecab8,anger
0xcf29e5,joy
0xe210c3,anger
0x6ac7a9,anger
0xbd8696,anger
0xa8a979,surprise
0x872505,joy
0x026c54,joy
0xa7837f,joy
0xc1e22f,joy
0xa0f9d1,joy
0xa0b72e,surprise
0x1ddd63,anger
0x522e67,disgust
0xdfe351,sadness
0xf9de6a,surprise
0x2353bd,joy
0x90ba4f,joy
0x524d72,joy
0x742f30,anger
0x30cb46,joy
0x839d17,anger
0x30c878,joy
0xe90fe8,sadness
0x02e1fc,joy
0xa995f1,surprise
0x36465d,surprise
0x1ed24e,joy
0xcfcc41,joy
0x16139e,joy
0xd3260f,surprise
0x8e499f,surprise
0xed112f,joy
0x86b7eb,joy
0x39eff5,joy
0xc42318,joy
0xdc78c1,joy
0x2023e5,anger
0x80a609,joy
0xd7d1b5,anger
0x9ad031,joy
0xfd6bee,joy
0x82e730,surprise
0x54b76d,joy
0xeccf93,surprise
0x8ead8e,anger
0x311b98,joy
0xf4c568,anger
0x4521b3,anger
0x3b60fb,joy
0x01804e,joy
0x74d29a,fear
0x72f7e5,sadness
0xf92b82,joy
0x014be8,joy
0x2b672a,joy
0x3a5853,joy
0xdeab25,anger
0x6a0828,sadness
0x535bbe,surprise
0x532954,joy
0xaa60b6,joy
0x24eeaf,anger
0x6f570b,sadness
0xc818a1,joy
0x713e93,joy
0x3de99a,surprise
0xa86ddf,anger
0xb5405e,joy
0x39b742,anger
0x132f81,joy
0x5c4dfd,joy
0xd83549,joy
0xf44d3d,anger
0x50d1f0,joy
0x0696df,anger
0x3bc94f,joy
0xa89980,anger
0xf474a1,disgust
0x383e03,joy
0x752aed,joy
0x487c5f,joy
0x0447da,joy
0x12cc08,joy
0xa6f89a,joy
0x25bfaf,joy
0x90b841,joy
0x19915b,fear
0xdd5288,joy
0x89f132,joy
0x321213,joy
0x818d14,joy
0x47cb3b,disgust
0xaaeb45,surprise
0x3efdd4,sadness
0xcfb826,anger
0xf1747a,surprise
0x8b041b,joy
0x196ad2,joy
0x584379,anger
0xd8ed4d,joy
0x712b57,sadness
0x63fd28,surprise
0xa799ce,sadness
0xdf019a,joy
0xff9409,anger
0x1e787a,surprise
0xc5f800,anger
0x3d7b01,anger
0x5cfda5,anger
0xd559a9,joy
0x31dd7d,joy
0x795afa,sadness
0x1f7d4f,anger
0xb2e6e4,fear
0xc9edf8,surprise
0x3d0d71,anger
0x541d8a,joy
0xd4d20e,anger
0xec891b,joy
0x0673a1,joy
0x049367,joy
0x4c9d89,joy
0x300ecb,surprise
0x9d8c00,joy
0x054ef0,joy
0x839921,anger
0xb7251c,surprise
0xb4f57b,sadness
0xc5134d,joy
0x7b7082,anger
0x243c59,surprise
0x2b2d7f,surprise
0xc98d95,joy
0x7d6f33,fear
0x39e6a8,joy
0x81c0c0,anger
0x66a532,joy
0x22472c,disgust
0xfd2358,joy
0x69af62,joy
0x746930,joy
0x831e40,surprise
0xa06fb9,joy
0x3aaf44,joy
0xb96b02,surprise
0x30c1f9,joy
0x01652f,anger
0xb8ef71,anger
0x5ab271,surprise
0xbee875,surprise
0x4d76f0,joy
0x79c4da,joy
0xfd7a4a,sadness
0xa3a6d3,disgust
0x9cf3ea,fear
0x3196f1,joy
0xa4bf50,anger
0x3b9c6a,joy
0x37e190,sadness
0x4f2c39,sadness
0xae5184,joy
0x1ecdfb,anger
0xa667a9,fear
0xd98ce9,fear
0x924e28,joy
0x739ef2,anger
0xe2966d,anger
0x409589,sadness
0x81b738,joy
0x3fe8e1,anger
0x98edd0,joy
0xb44f8b,joy
0xbec48e,anger
0xa9954e,anger
0xe063e0,joy
0xa993ac,joy
0x4d9b31,joy
0xb1150c,anger
0x83d459,joy
0x38aa69,anger
0xd6a2ca,joy
0xd81223,joy
0x4a9eb8,anger
0x45235b,sadness
0xac9c6f,surprise
0xc9a0da,joy
0xdbff54,surprise
0x3995bc,anger
0xfaa48f,sadness
0x5c5fcd,joy
0xc7a6c3,joy
0xa8b641,surprise
0x332657,joy
0xdb4ea3,sadness
0x1d1b9a,anger
0xdfa964,joy
0xc88693,anger
0x4070bc,joy
0xf20484,joy
0xc003a8,joy
0xd3db1b,joy
0xaba9a8,joy
0x582d56,joy
0xffec11,anger
0xe7b6be,joy
0x045262,surprise
0xefc46a,anger
0x7d2e7c,fear
0x6fdac0,joy
0x12ac19,joy
0xf4f677,joy
0xa7b4a8,surprise
0xc0e4d2,joy
0x1dc779,joy
0x5294cc,sadness
0x20cacb,joy
0xbdf55f,joy
0xc03b52,anger
0x90f6c3,joy
0x20df3b,anger
0xd065ab,joy
0xdc2d89,joy
0x14c81e,joy
0xf19110,joy
0xb94db4,fear
0x0b6bf0,joy
0x3ef06b,joy
0x2ffd35,joy
0x7beb58,surprise
0x7dc8af,joy
0xa47325,fear
0x663dc6,disgust
0xe99afd,joy
0xed4ecc,sadness
0xb76d91,joy
0x3a6e1f,surprise
0x757a05,anger
0x02918a,joy
0x286b6e,joy
0xf48ee9,joy
0x71f6a7,anger
0x0bfdc1,joy
0x80477f,joy
0xdb6add,surprise
0xf6ee45,fear
0xecf453,joy
0xc23fa9,anger
0x093aea,joy
0x7dfa53,anger
